Symbol,Date,Close,LogReturn
LANRF,2024-01-04 00:00:00+00:00,0.046399999409914,0.1116060573389845
LANRF,2024-01-08 00:00:00+00:00,0.0410000011324882,-0.123727352188867
LANRF,2024-01-10 00:00:00+00:00,0.0379000008106231,-0.0786209608491175
LANRF,2024-01-12 00:00:00+00:00,0.0410000011324882,0.0786209608491175
LANRF,2024-01-17 00:00:00+00:00,0.0364999994635582,-0.1162598484345621
LANRF,2024-01-22 00:00:00+00:00,0.035300001502037,-0.0334292394015352
LANRF,2024-01-24 00:00:00+00:00,0.0350000001490116,-0.0085349407429864
LANRF,2024-01-29 00:00:00+00:00,0.0388499982655048,0.104359966420817
LANRF,2024-01-30 00:00:00+00:00,0.0390500016510486,0.005134886398364
FPH,2024-01-03 00:00:00+00:00,3.0399999618530273,-0.0291755382448708
FPH,2024-01-04 00:00:00+00:00,3.059999942779541,0.0065573943950087
FPH,2024-01-05 00:00:00+00:00,3.0299999713897705,-0.009852287185835
FPH,2024-01-08 00:00:00+00:00,2.990000009536743,-0.0132892194868164
FPH,2024-01-09 00:00:00+00:00,2.859999895095825,-0.044451802440162
FPH,2024-01-10 00:00:00+00:00,2.8299999237060547,-0.0105449034558245
FPH,2024-01-11 00:00:00+00:00,2.799999952316284,-0.0106572845448949
FPH,2024-01-16 00:00:00+00:00,2.7799999713897705,-0.0071684827401633
FPH,2024-01-17 00:00:00+00:00,2.930000066757202,0.0525515284019076
FPH,2024-01-18 00:00:00+00:00,2.9700000286102295,0.0135595166346784
FPH,2024-01-19 00:00:00+00:00,3.069999933242798,0.0331155774064063
FPH,2024-01-22 00:00:00+00:00,3.200000047683716,0.0414732848527532
FPH,2024-01-23 00:00:00+00:00,3.240000009536743,0.0124225080408353
FPH,2024-01-24 00:00:00+00:00,3.390000104904175,0.0452566195898655
FPH,2024-01-25 00:00:00+00:00,3.4100000858306885,0.0058823641281723
FPH,2024-01-26 00:00:00+00:00,3.3499999046325684,-0.0177519990966303
FPH,2024-01-29 00:00:00+00:00,3.490000009536743,0.0409414215778422
FPH,2024-01-30 00:00:00+00:00,3.4200000762939453,-0.0202611655642423
HRBK,2024-01-08 00:00:00+00:00,9.550000190734863,-0.04604391852917
HRBK,2024-01-10 00:00:00+00:00,9.90999984741211,0.0370031584796553
HRBK,2024-01-18 00:00:00+00:00,9.550000190734863,-0.0370031584796554
HRBK,2024-01-19 00:00:00+00:00,9.520000457763672,-0.0031462775771836
HRBK,2024-01-23 00:00:00+00:00,9.699999809265137,0.0187309689582568
HRBK,2024-01-25 00:00:00+00:00,9.449999809265137,-0.0261111445238812
HRBK,2024-01-30 00:00:00+00:00,9.010000228881836,-0.0476796242987321
OUSM,2024-01-03 00:00:00+00:00,38.279998779296875,-0.0204273665600222
OUSM,2024-01-04 00:00:00+00:00,38.29999923706055,0.0005223415705533
OUSM,2024-01-05 00:00:00+00:00,38.34000015258789,0.00104386533085
OUSM,2024-01-08 00:00:00+00:00,38.849998474121094,0.0132142959401333
OUSM,2024-01-09 00:00:00+00:00,38.68000030517578,-0.0043853590626432
OUSM,2024-01-10 00:00:00+00:00,38.869998931884766,0.0049000389101141
OUSM,2024-01-11 00:00:00+00:00,38.849998474121094,-0.0005146798474706
OUSM,2024-01-12 00:00:00+00:00,38.84000015258789,-0.0002573901857416
OUSM,2024-01-16 00:00:00+00:00,38.790000915527344,-0.0012881422977274
OUSM,2024-01-17 00:00:00+00:00,38.54999923706055,-0.0062064248355924
OUSM,2024-01-18 00:00:00+00:00,38.900001525878906,0.009038209631647
OUSM,2024-01-19 00:00:00+00:00,39.189998626708984,0.0074272873195875
OUSM,2024-01-22 00:00:00+00:00,39.63999938964844,0.0114171168947555
OUSM,2024-01-23 00:00:00+00:00,39.4900016784668,-0.0037911762622739
OUSM,2024-01-24 00:00:00+00:00,39.189998626708984,-0.0076259406324816
OUSM,2024-01-25 00:00:00+00:00,39.33000183105469,0.0035660558302342
OUSM,2024-01-26 00:00:00+00:00,39.349998474121094,0.0005083030864106
OUSM,2024-01-29 00:00:00+00:00,39.630001068115234,0.0070904980682208
OUSM,2024-01-30 00:00:00+00:00,39.68000030517578,0.0012608559530621
POLCQ,2024-01-03 00:00:00+00:00,9.0,-0.0198026605397283
POLCQ,2024-01-04 00:00:00+00:00,6.329999923706055,-0.3519243532328905
POLCQ,2024-01-05 00:00:00+00:00,7.5,0.169602796438936
POLCQ,2024-01-08 00:00:00+00:00,8.369999885559082,0.109750850286369
POLCQ,2024-01-09 00:00:00+00:00,9.739999771118164,0.1515872233266478
POLCQ,2024-01-11 00:00:00+00:00,9.449999809265137,-0.0302263728332138
