Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
BDSX,0.005869541857784405,0.025613838253247333,-0.0361796836488077,0.0652405253932174
BDTX,0.010165513271675886,0.049728285377733314,-0.0601951867979406,0.1560410377692702
BDVB,0.018195528307584623,0.09563644610481851,-0.0845574196150503,0.3259124441485857
BDVC,-5.43610529596e-05,0.00023695433631535905,-0.0010328600062324,0.0
BDVG,0.0008782975481887945,0.0038251521674271087,-0.0068490208017323,0.0076177523464549
BDVSY,-0.0010181993381226575,0.023181099590373927,-0.0435922590467416,0.0422652376763924
BDWBF,-0.010739126241038031,0.02652952874740781,-0.0836500258298653,0.0
BDWBY,-0.0050683887040562205,0.03931785518520475,-0.0694903916141836,0.0645385360387321
BDX,-0.002013144883925563,0.0138270975833952,-0.0407412628737669,0.02302988344814
BE,-0.013780129032015472,0.034073447000439565,-0.0716334768371967,0.056280904154934
BEAM,-0.003104432627806294,0.05151449294648544,-0.090584732856195,0.1524436369700865
BEAT,-0.011294550554101885,0.05756187556885414,-0.113328654085522,0.0885533836220248
BEBE,0.002266286803540806,0.0622301317466838,-0.1789826587179862,0.1789826587179861
BECN,-0.0006490234149210106,0.01719508850863152,-0.0326417841931668,0.0255177567434585
BECTY,0.002814928261863042,0.03462963462096674,-0.0755548133352922,0.0741439364611791
BEDU,-0.00202809002774859,0.03311633284792036,-0.0704516769327891,0.0906543647875676
BEDZ,0.0005380727227447472,0.00806845020990955,-0.0139550100773029,0.0162206578787764
BEEM,0.00019719686069335796,0.05179580513966278,-0.1013135424113602,0.0908241262408693
BEEP,0.0017523030346217254,0.028010754229885394,-0.0587653738362216,0.0655146062020193
BEEZ,0.001362438046276742,0.008588913778790851,-0.0202172305782865,0.0150186674139586
BEGI,-0.024437139179810108,0.18600050943091198,-0.3364722898396455,0.4382549121544911
BEKE,-0.005873678303178505,0.01945917626030318,-0.0298115871906477,0.043277757773673
BELFA,0.005591736701564105,0.018009018586700575,-0.030899765644555,0.0334905020101293
BELFB,0.002849036676104389,0.01950466854198762,-0.0368331359341209,0.033296006824824
BELGF,-0.015600826809490218,0.046786134768060664,-0.1298116002322601,0.0483185327315611
BEMB,7.959086688598951e-05,0.0037549759001066605,-0.0069067283055211,0.0066645991742328
BEN,-0.004031899808416553,0.017278375077178172,-0.0388677900401277,0.0220759662626141
BENF,-0.019545235854007095,0.05452519929816214,-0.173271730060962,0.0729489915510101
BENZF,-0.012901184369706043,0.06838225696379621,-0.2326222439469939,0.1053605038315079
BEOB,0.005244008678378579,0.011357310925256247,0.0,0.0365337081406752
BEOLF,0.026604711968397234,0.1165852647200825,-0.01762081475253,0.5074961459369414
BEP,0.0008029374370943154,0.0179910072092897,-0.0348676495128642,0.0426391964728511
BEPC,-0.0014168427866090528,0.015492461086032838,-0.0354670648043104,0.0315483833152465
BEPH,0.00016514535014837368,0.006772968469063524,-0.0135617213388443,0.0102630692912231
BEPI,0.00016159293119481048,0.011712479701756323,-0.0169548494130598,0.0294046410823619
BEPTF,-0.0009657431897991259,0.018642505252219763,-0.0465200827223726,0.0377404043990582
BERI,-0.002924729462359305,0.029387250792999316,-0.1082136010151349,0.039220694049229
BERY,0.0002592127239836685,0.010575463258188398,-0.0234628256110072,0.0188841056978096
BERZ,-0.014405039345434719,0.03422095411982626,-0.0923733563235888,0.0300601373826163
BESIY,0.0015110231987067366,0.03095493085059685,-0.0709002233887174,0.0649392181600751
BEST,-0.0030839057130320475,0.0150612136738212,-0.0278347726030255,0.0206192669290474
BESVF,0.0233575800940195,0.09314598513336525,0.0,0.4063699484190365
BETE,-0.0013615178303730893,0.03388105520437604,-0.0584587564271077,0.0540459963230511
BETH,-0.0017626418996425476,0.031116097134030664,-0.0538857277275707,0.0524741413496794
BETR,-0.014786143317902073,0.04310928914895805,-0.0833816216972359,0.1071447236632918
BETRF,-0.0018469084299959097,0.1408194397017014,-0.2198594327209408,0.3263966301334621
BETSF,-0.06598275997206506,0.1436726748312387,-0.2991896501719682,0.2781125544804735
BETZ,0.002116433668034158,0.015544896502093,-0.0231258094194416,0.0520296063519944
BEVFF,0.0010170660536545687,0.009539029387219157,-0.0147422679191739,0.0195127960674344
BEVVF,-0.0039004201256860735,0.062356985924389055,-0.1758906294880781,0.1335314092552821
BEWFF,-0.005890415630612679,0.04228972195248648,-0.1207285445933099,0.0800427301488928
BFAC,0.00014519397784296844,0.0033812717449642044,-0.0064131868975374,0.010096428755927
BFAM,0.002860461435651742,0.01996407168514285,-0.0500499485627178,0.0332602213982093
BFC,0.001628927689558453,0.023327788518711614,-0.0287125333180105,0.0716720764203665
BFCH,0.011018429608293663,0.05484607053699828,-0.0733312454771731,0.139761917067481
BFEB,0.0016225775045820329,0.004485667955520111,-0.006292528615915,0.0125046544956278
BFFAF,-0.005638024243836412,0.016167734705713116,-0.0360310264775621,0.026386755173195
BFGFF,-0.03520079486770986,0.08923246947304767,-0.2590364408633875,0.1179846783079509
BFH,0.005580374715246211,0.033585117327464116,-0.0408474392713593,0.0834551598612403
BFICQ,-0.011349852656676887,0.04489628090330533,-0.0743737748687566,0.0968474643734246
BFIN,0.004648433548980832,0.012701683339674223,-0.0253892765084092,0.0282504832852576
BFIX,-4.822770541042678e-05,0.0019321668496200364,-0.0043710352181669,0.0021906315365932
BFK,-0.0005712395253152526,0.0068663094051366075,-0.0139862766208566,0.0109508918671256
BFLBF,0.006165550708147284,0.014711517856380427,0.0,0.0440834763382285
BFLBY,0.004742381393140089,0.020671561244425284,0.0,0.0901052464696617
BFLY,-0.003969212256095084,0.06016807417185507,-0.0848048762178535,0.1889005607853245
